0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
1233962,108,11025127108,12,210,29156,127,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.0327780000000,87.5955560000000,,2017-05-24 12:19:51.302614,2017-05-24 12:19:51.302614,,,,,True,3298,106997,2017-01-03,1
1233963,12,11025044012,12,210,29136,044,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.0463890000000,87.5855560000000,,2017-05-24 12:19:51.804692,2017-05-24 12:19:51.804692,,,,,True,3298,106998,2017-01-04,1
1233949,37,07004108037,7,125,14189,108,1,1,2.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",,,,2017-05-24 11:47:59.625689,2017-05-24 11:47:59.625689,,,,,True,3162,,2017-01-04,6
1233882,114,07004104114,7,125,14185,104,1,1,2.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",,,,2017-05-24 11:04:44.807847,2017-05-24 11:04:44.807847,,,,,True,3162,,2017-01-04,9
487282,138,07004091138,7,125,14172,091,1,1,2.0,2,"---
- '1'
- '2'
","---
- '2'
","---
- '3'
- '1'
",26.5968465457095,88.9996356351428,,2016-12-07 10:00:43.265560,2016-12-07 10:00:43.265560,20161207_152910_soil.jpeg,image/jpeg,245286.0,2016-12-07 10:00:43.064617,False,3155,,2016-12-07,3
1233894,16,05007059016,5,94,10934,059,1,1,3.0,2,"---
- '1'
- '2'
","---
- '1'
- '2'
","---
- '1'
- '10'
",22.5433570000000,22.5935660000000,,2017-05-24 11:11:50.987365,2017-05-24 11:11:50.987365,,,,,True,147,,2016-05-04,1
1233970,16,11025035016,12,210,29127,035,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.4336110000000,87.0786110000000,,2017-05-24 12:19:54.666197,2017-05-24 12:19:54.666197,,,,,True,3298,107005,2017-01-05,1
1233898,91,07004056091,7,125,14138,056,1,1,2.0,2,"---
- '2'
","---
- '1'
","---
- '2'
",,,,2017-05-24 11:12:57.278901,2017-05-24 11:12:57.278901,,,,,True,3294,,2017-01-04,2
607883,145,07004096145,7,125,14177,096,1,1,1.0,2,"---
- '2'
- '3'
","---
- '7'
- '19'
","---
- '1'
- '2'
",26.6150150000000,89.0527350000000,,2017-01-24 08:18:30.901526,2017-01-24 08:18:30.901526,20170124_134738_soil.jpeg,image/jpeg,489196.0,2017-01-24 08:18:30.731528,False,3166,,2017-01-24,5
36071,7,13005123007,14,248,32910,123,1,1,1.0,3,"---
- '1'
- '4'
","---
- '1'
- '2'
","---
- '1'
- '2'
",23.7936000000000,88.3521000000000,,2016-02-02 04:14:39.000000,2016-02-02 04:14:39.000000,20160202_094217_soil.jpeg,image/jpeg,397455.0,2016-02-02 04:14:38.000000,False,2,,2016-02-02,3
1233971,109,11025036109,12,210,29128,036,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.5419440000000,87.4058330000000,,2017-05-24 12:19:54.880842,2017-05-24 12:19:54.880842,,,,,True,3298,107006,2017-01-06,1
1233964,74,11025195074,12,210,29224,195,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.6900000000000,87.6950000000000,,2017-05-24 12:19:52.145873,2017-05-24 12:19:52.145873,,,,,True,3298,106999,2017-01-09,5
1233911,77,11010177077,12,195,27507,177,1,1,3.0,4,"---
- '1'
",,"---
- '1'
",,,,2017-05-24 11:20:00.235186,2017-05-24 11:20:00.235186,,,,,True,309,,2017-05-02,4
1233959,18,11025190018,12,210,29219,190,1,1,2.0,4,"---
- 1
",,"---
- 1
",22.0928330000000,87.6553610000000,,2017-05-24 12:19:49.676390,2017-05-24 12:19:49.676390,,,,,True,3298,106994,2017-01-17,8
1233914,95,07004067095,7,125,14148,067,1,1,2.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",,,,2017-05-24 11:22:27.814836,2017-05-24 11:22:27.814836,,,,,True,3292,,2017-03-14,4
555278,40,07004056040,7,125,14138,056,1,1,1.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",26.6729078000000,88.9840130000000,,2017-01-06 09:36:39.363618,2017-01-06 09:36:39.363618,20170106_150547_soil.jpeg,image/jpeg,476699.0,2017-01-06 09:36:39.220683,False,2325,,2017-01-06,3
1233965,75,11025195075,12,210,29224,195,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.6900000000000,87.6950000000000,,2017-05-24 12:19:52.673800,2017-05-24 12:19:52.673800,,,,,True,3298,107000,2017-01-09,5
1233938,100,07004067100,7,125,14148,067,1,1,2.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",,,,2017-05-24 11:36:41.208038,2017-05-24 11:36:41.208038,,,,,True,3292,,2017-03-25,4
1233960,14,11025035014,12,210,29127,035,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.4336110000000,87.0786110000000,,2017-05-24 12:19:50.789846,2017-05-24 12:19:50.789846,,,,,True,3298,106995,2017-01-05,1
1233967,109,11025127109,12,210,29156,127,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.0327780000000,87.5955560000000,,2017-05-24 12:19:53.520076,2017-05-24 12:19:53.520076,,,,,True,3298,107002,2017-01-03,1
1233961,107,11025127107,12,210,29156,127,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.0327780000000,87.5955560000000,,2017-05-24 12:19:51.030500,2017-05-24 12:19:51.030500,,,,,True,3298,106996,2017-01-03,1
1233966,107,11025036107,12,210,29128,036,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.5419440000000,87.4058330000000,,2017-05-24 12:19:53.095844,2017-05-24 12:19:53.095844,,,,,True,3298,107001,2017-01-06,1
1233968,15,11025035015,12,210,29127,035,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.4336110000000,87.0786110000000,,2017-05-24 12:19:54.011390,2017-05-24 12:19:54.011390,,,,,True,3298,107003,2017-01-05,1
1233969,108,11025036108,12,210,29128,036,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.5419440000000,87.4058330000000,,2017-05-24 12:19:54.344792,2017-05-24 12:19:54.344792,,,,,True,3298,107004,2017-01-06,1
1233972,76,11025195076,12,210,29224,195,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.6900000000000,87.6950000000000,,2017-05-24 12:19:55.091223,2017-05-24 12:19:55.091223,,,,,True,3298,107007,2017-01-09,9
1233973,110,11025127110,12,210,29156,127,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.0327780000000,87.5955560000000,,2017-05-24 12:19:55.509885,2017-05-24 12:19:55.509885,,,,,True,3298,107008,2017-01-03,1
24086,225,07004105225,7,125,14186,105,1,1,1.0,2,"---
- '1'
- '2'
","---
- '1'
- '2'
","---
- '1'
",26.5446000000000,89.1045000000000,,2016-01-09 08:28:16.000000,2016-01-09 08:28:16.000000,20160109_135716_soil.jpeg,image/jpeg,476744.0,2016-01-09 08:28:15.000000,False,2,,2016-01-09,10
1233955,40,07004108040,7,125,14189,108,1,1,2.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",,,,2017-05-24 11:57:28.448171,2017-05-24 11:57:28.448171,,,,,True,3162,,2017-01-04,11
1233958,228,07004064228,7,125,14145,064,1,1,2.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",,,,2017-05-24 12:08:33.870112,2017-05-24 12:08:33.870112,,,,,True,3162,,2016-12-16,3
623755,24,07004054024,7,125,14136,054,1,1,1.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",26.6601876000000,88.9570961000000,,2017-01-30 13:46:31.655424,2017-01-30 13:46:31.655424,20170130_191538_soil.jpeg,image/jpeg,89372.0,2017-01-30 13:46:31.481391,False,2325,,2017-01-30,3
625274,124,07004054124,7,125,14136,054,1,1,1.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",26.6601876000000,88.9570961000000,,2017-01-31 07:15:06.009857,2017-01-31 07:15:06.009857,20170131_124432_soil.jpeg,image/jpeg,287402.0,2017-01-31 07:15:05.710237,False,2325,,2017-01-31,2
624257,31,07004054031,7,125,14136,054,1,1,1.0,2,"---
- '2'
","---
- '2'
","---
- '1'
",26.6601876000000,88.9570961000000,,2017-01-31 03:03:57.881410,2017-01-31 03:03:57.881410,20170131_083327_soil.jpeg,image/jpeg,246448.0,2017-01-31 03:03:57.616448,False,2325,,2017-01-31,3
575400,14,07004051014,7,125,14133,051,1,1,1.0,2,"---
- '3'
","---
- '2'
","---
- '1'
",26.6330370000000,88.9332005000000,,2017-01-12 12:50:03.470608,2017-01-12 12:50:03.470608,20170112_181901_soil.jpeg,image/jpeg,142503.0,2017-01-12 12:50:03.237328,False,2325,,2017-01-12,3
1235023,24,05007081024,5,94,10956,081,1,1,3.0,2,"---
- '1'
- '2'
","---
- '1'
- '2'
","---
- '1'
- '7'
",22.5549000000000,87.8676000000000,,2017-05-24 14:58:33.729864,2017-05-24 14:58:33.729864,,,,,True,147,,2016-05-18,1
1235030,31,05007081031,5,94,10956,081,1,1,3.0,2,"---
- '1'
- '2'
","---
- '1'
- '2'
","---
- '1'
- '7'
",22.5549000000000,87.8676000000000,,2017-05-24 15:43:27.334505,2017-05-24 15:43:27.334505,,,,,True,147,,2016-03-17,1
1235031,32,05007082032,5,94,10957,082,1,1,3.0,2,"---
- '1'
- '2'
","---
- '1'
- '2'
","---
- '1'
- '7'
",22.5549000000000,87.8676000000000,,2017-05-24 15:48:03.762557,2017-05-24 15:48:03.762557,,,,,True,147,,2016-03-17,1
1235040,41,05007082041,5,94,10957,082,1,1,3.0,2,"---
- '1'
- '2'
","---
- '1'
- '3'
","---
- '1'
- '10'
",22.5493000000000,87.8875000000000,,2017-05-24 16:23:19.715262,2017-05-24 16:23:19.715262,,,,,True,147,,2016-03-17,1
1233974,17,11025035017,12,210,29127,035,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.4336110000000,87.0786110000000,,2017-05-24 12:19:55.774237,2017-05-24 12:19:55.774237,,,,,True,3298,107009,2017-01-05,1
1233975,111,11025127111,12,210,29156,127,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.0327780000000,87.5955560000000,,2017-05-24 12:19:56.019883,2017-05-24 12:19:56.019883,,,,,True,3298,107010,2017-01-13,1
1233988,115,11025036115,12,210,29128,036,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.5419440000000,87.4058330000000,,2017-05-24 12:19:59.246451,2017-05-24 12:19:59.246451,,,,,True,3298,107023,2017-01-06,1
1233976,112,11025127112,12,210,29156,127,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.0327780000000,87.5955560000000,,2017-05-24 12:19:56.283402,2017-05-24 12:19:56.283402,,,,,True,3298,107011,2017-01-13,1
1233977,113,11025127113,12,210,29156,127,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.0327780000000,87.5955560000000,,2017-05-24 12:19:56.527363,2017-05-24 12:19:56.527363,,,,,True,3298,107012,2017-01-13,1
1233978,110,11025036110,12,210,29128,036,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.5419440000000,87.4058330000000,,2017-05-24 12:19:56.820224,2017-05-24 12:19:56.820224,,,,,True,3298,107013,2017-01-18,1
1233989,14,11025044014,12,210,29136,044,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.0463890000000,87.5855560000000,,2017-05-24 12:19:59.472859,2017-05-24 12:19:59.472859,,,,,True,3298,107024,2017-01-04,1
1233979,111,11025036111,12,210,29128,036,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.5419440000000,87.4058330000000,,2017-05-24 12:19:57.060633,2017-05-24 12:19:57.060633,,,,,True,3298,107014,2017-01-06,2
1233994,115,11025127115,12,210,29156,127,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.0327780000000,87.5955560000000,,2017-05-24 12:20:00.923320,2017-05-24 12:20:00.923320,,,,,True,3298,107029,2017-01-13,1
1233980,23,11025170023,12,210,29199,170,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.0608330000000,87.6241670000000,,2017-05-24 12:19:57.313861,2017-05-24 12:19:57.313861,,,,,True,3298,107015,2017-01-09,1
1233981,114,11025127114,12,210,29156,127,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.0327780000000,87.5955560000000,,2017-05-24 12:19:57.564590,2017-05-24 12:19:57.564590,,,,,True,3298,107016,2017-01-03,1
1233982,13,11025044013,12,210,29136,044,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.0463890000000,87.5855560000000,,2017-05-24 12:19:57.830415,2017-05-24 12:19:57.830415,,,,,True,3298,107017,2017-01-04,1
1233995,116,11025036116,12,210,29128,036,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.5419440000000,87.4058330000000,,2017-05-24 12:20:01.139176,2017-05-24 12:20:01.139176,,,,,True,3298,107030,2017-01-06,1
1233983,112,11025036112,12,210,29128,036,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.5419440000000,87.4058330000000,,2017-05-24 12:19:58.116632,2017-05-24 12:19:58.116632,,,,,True,3298,107018,2017-01-06,1
1233984,77,11025195077,12,210,29224,195,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.6900000000000,87.6950000000000,,2017-05-24 12:19:58.338251,2017-05-24 12:19:58.338251,,,,,True,3298,107019,2017-01-10,2
1233996,26,11025170026,12,210,29199,170,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.0608330000000,87.6241670000000,,2017-05-24 12:20:01.398280,2017-05-24 12:20:01.398280,,,,,True,3298,107031,2017-01-09,1
1233985,113,11025036113,12,210,29128,036,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.5419440000000,87.4058330000000,,2017-05-24 12:19:58.582234,2017-05-24 12:19:58.582234,,,,,True,3298,107020,2017-01-06,1
1233986,24,11025170024,12,210,29199,170,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.0608330000000,87.6241670000000,,2017-05-24 12:19:58.798406,2017-05-24 12:19:58.798406,,,,,True,3298,107021,2017-01-09,1
1233987,114,11025036114,12,210,29128,036,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.5419440000000,87.4058330000000,,2017-05-24 12:19:59.029788,2017-05-24 12:19:59.029788,,,,,True,3298,107022,2017-01-18,1
1233990,25,11025170025,12,210,29199,170,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.0608330000000,87.6241670000000,,2017-05-24 12:19:59.709242,2017-05-24 12:19:59.709242,,,,,True,3298,107025,2017-01-09,1
1233997,78,11025195078,12,210,29224,195,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.6900000000000,87.6950000000000,,2017-05-24 12:20:01.710611,2017-05-24 12:20:01.710611,,,,,True,3298,107032,2017-01-10,1
1233991,18,11025035018,12,210,29127,035,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.4336110000000,87.0786110000000,,2017-05-24 12:19:59.962668,2017-05-24 12:19:59.962668,,,,,True,3298,107026,2017-01-05,1
1233992,27,11025171027,12,210,29200,171,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.0552780000000,87.6197220000000,,2017-05-24 12:20:00.243501,2017-05-24 12:20:00.243501,,,,,True,3298,107027,2017-01-10,1
1233993,8,11025139008,12,210,29168,139,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.0702780000000,87.9250000000000,,2017-05-24 12:20:00.654798,2017-05-24 12:20:00.654798,,,,,True,3298,107028,2017-01-13,1
1233998,9,11025139009,12,210,29168,139,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.0702780000000,87.9250000000000,,2017-05-24 12:20:02.010662,2017-05-24 12:20:02.010662,,,,,True,3298,107033,2017-01-13,1
1233999,10,11025161010,12,210,29190,161,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.0450000000000,87.6138890000000,,2017-05-24 12:20:02.261199,2017-05-24 12:20:02.261199,,,,,True,3298,107034,2017-01-11,1
1234000,19,11025035019,12,210,29127,035,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.4336110000000,87.0786110000000,,2017-05-24 12:20:02.527835,2017-05-24 12:20:02.527835,,,,,True,3298,107035,2017-01-05,1
1234001,15,11025044015,12,210,29136,044,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.0463890000000,87.5855560000000,,2017-05-24 12:20:02.819657,2017-05-24 12:20:02.819657,,,,,True,3298,107036,2017-01-04,1
1234029,118,11025127118,12,210,29156,127,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.0327780000000,87.5955560000000,,2017-05-24 12:20:11.747430,2017-05-24 12:20:11.747430,,,,,True,3298,107064,2017-01-03,1
1234011,119,11025036119,12,210,29128,036,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.5419440000000,87.4058330000000,,2017-05-24 12:20:06.186113,2017-05-24 12:20:06.186113,,,,,True,3298,107046,2017-01-06,1
1234019,83,11025195083,12,210,29224,195,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.6900000000000,87.6950000000000,,2017-05-24 12:20:08.216593,2017-05-24 12:20:08.216593,,,,,True,3298,107054,2017-01-10,8
1234002,79,11025195079,12,210,29224,195,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.6900000000000,87.6950000000000,,2017-05-24 12:20:03.093594,2017-05-24 12:20:03.093594,,,,,True,3298,107037,2017-01-10,5
1234012,10,11025139010,12,210,29168,139,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.0702780000000,87.9250000000000,,2017-05-24 12:20:06.518716,2017-05-24 12:20:06.518716,,,,,True,3298,107047,2017-01-13,1
1234013,22,11025035022,12,210,29127,035,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.4336110000000,87.0786110000000,,2017-05-24 12:20:06.772193,2017-05-24 12:20:06.772193,,,,,True,3298,107048,2017-01-05,1
1234003,80,11025195080,12,210,29224,195,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.6900000000000,87.6950000000000,,2017-05-24 12:20:03.465886,2017-05-24 12:20:03.465886,,,,,True,3298,107038,2017-01-10,5
1234004,117,11025036117,12,210,29128,036,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.5419440000000,87.4058330000000,,2017-05-24 12:20:03.901884,2017-05-24 12:20:03.901884,,,,,True,3298,107039,2017-01-06,1
1234014,23,11025035023,12,210,29127,035,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.4336110000000,87.0786110000000,,2017-05-24 12:20:07.003022,2017-05-24 12:20:07.003022,,,,,True,3298,107049,2017-01-05,1
1234005,20,11025035020,12,210,29127,035,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.4336110000000,87.0786110000000,,2017-05-24 12:20:04.156168,2017-05-24 12:20:04.156168,,,,,True,3298,107040,2017-01-05,1
1234020,24,11025035024,12,210,29127,035,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.4336110000000,87.0786110000000,,2017-05-24 12:20:08.826395,2017-05-24 12:20:08.826395,,,,,True,3298,107055,2017-01-05,1
1234015,27,11025170027,12,210,29199,170,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.0608330000000,87.6241670000000,,2017-05-24 12:20:07.228018,2017-05-24 12:20:07.228018,,,,,True,3298,107050,2017-01-09,1
1234006,81,11025195081,12,210,29224,195,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.6900000000000,87.6950000000000,,2017-05-24 12:20:04.481050,2017-05-24 12:20:04.481050,,,,,True,3298,107041,2017-01-10,4
1234007,21,11025035021,12,210,29127,035,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.4336110000000,87.0786110000000,,2017-05-24 12:20:04.883301,2017-05-24 12:20:04.883301,,,,,True,3298,107042,2017-01-05,1
1234016,120,11025036120,12,210,29128,036,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.5419440000000,87.4058330000000,,2017-05-24 12:20:07.460102,2017-05-24 12:20:07.460102,,,,,True,3298,107051,2017-01-06,1
1234008,118,11025036118,12,210,29128,036,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.5419440000000,87.4058330000000,,2017-05-24 12:20:05.187796,2017-05-24 12:20:05.187796,,,,,True,3298,107043,2017-01-06,1
1234036,25,11025035025,12,210,29127,035,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.4336110000000,87.0786110000000,,2017-05-24 12:20:13.633213,2017-05-24 12:20:13.633213,,,,,True,3298,107071,2017-01-05,1
1234017,45,11025067045,12,210,29148,067,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.5547220000000,87.4258330000000,,2017-05-24 12:20:07.660744,2017-05-24 12:20:07.660744,,,,,True,3298,107052,2017-01-16,1
1234021,28,11025170028,12,210,29199,170,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.0608330000000,87.6241670000000,,2017-05-24 12:20:09.102561,2017-05-24 12:20:09.102561,,,,,True,3298,107056,2017-01-09,1
1234018,121,11025036121,12,210,29128,036,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.5419440000000,87.4058330000000,,2017-05-24 12:20:07.882387,2017-05-24 12:20:07.882387,,,,,True,3298,107053,2017-01-06,1
1234009,82,11025195082,12,210,29224,195,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.6900000000000,87.6950000000000,,2017-05-24 12:20:05.436159,2017-05-24 12:20:05.436159,,,,,True,3298,107044,2017-01-10,7
1234010,14,11025203014,12,210,29232,203,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.0388890000000,87.6355560000000,,2017-05-24 12:20:05.792857,2017-05-24 12:20:05.792857,,,,,True,3298,107045,2017-01-13,1
1234024,84,11025195084,12,210,29224,195,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.6900000000000,87.6950000000000,,2017-05-24 12:20:10.103176,2017-05-24 12:20:10.103176,,,,,True,3298,107059,2017-01-10,5
1234030,124,11025036124,12,210,29128,036,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.5419440000000,87.4058330000000,,2017-05-24 12:20:11.972119,2017-05-24 12:20:11.972119,,,,,True,3298,107065,2017-02-09,1
1234025,123,11025036123,12,210,29128,036,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.5419440000000,87.4058330000000,,2017-05-24 12:20:10.450690,2017-05-24 12:20:10.450690,,,,,True,3298,107060,2017-01-06,1
1234027,85,11025195085,12,210,29224,195,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.6900000000000,87.6950000000000,,2017-05-24 12:20:10.990204,2017-05-24 12:20:10.990204,,,,,True,3298,107062,2017-01-10,8
1234026,117,11025127117,12,210,29156,127,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.0327780000000,87.5955560000000,,2017-05-24 12:20:10.758320,2017-05-24 12:20:10.758320,,,,,True,3298,107061,2017-01-03,1
1234022,116,11025127116,12,210,29156,127,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.0327780000000,87.5955560000000,,2017-05-24 12:20:09.387386,2017-05-24 12:20:09.387386,,,,,True,3298,107057,2017-01-03,1
1234023,122,11025036122,12,210,29128,036,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.5419440000000,87.4058330000000,,2017-05-24 12:20:09.756505,2017-05-24 12:20:09.756505,,,,,True,3298,107058,2017-01-18,1
1234034,88,11025195088,12,210,29224,195,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.6900000000000,87.6950000000000,,2017-05-24 12:20:13.065893,2017-05-24 12:20:13.065893,,,,,True,3298,107069,2017-01-10,3
1234031,29,11025170029,12,210,29199,170,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.0608330000000,87.6241670000000,,2017-05-24 12:20:12.220618,2017-05-24 12:20:12.220618,,,,,True,3298,107066,2017-01-09,1
1234032,125,11025036125,12,210,29128,036,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.5419440000000,87.4058330000000,,2017-05-24 12:20:12.464267,2017-05-24 12:20:12.464267,,,,,True,3298,107067,2017-01-06,1
1234028,86,11025195086,12,210,29224,195,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.6900000000000,87.6950000000000,,2017-05-24 12:20:11.411019,2017-05-24 12:20:11.411019,,,,,True,3298,107063,2017-01-09,3
1234035,119,11025127119,12,210,29156,127,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.0327780000000,87.5955560000000,,2017-05-24 12:20:13.367347,2017-05-24 12:20:13.367347,,,,,True,3298,107070,2017-01-03,1
1234033,87,11025195087,12,210,29224,195,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.6900000000000,87.6950000000000,,2017-05-24 12:20:12.685003,2017-05-24 12:20:12.685003,,,,,True,3298,107068,2017-01-10,6
1234039,127,11025036127,12,210,29128,036,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.5419440000000,87.4058330000000,,2017-05-24 12:20:14.378403,2017-05-24 12:20:14.378403,,,,,True,3298,107074,2017-02-18,1
1234037,126,11025036126,12,210,29128,036,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.5419440000000,87.4058330000000,,2017-05-24 12:20:13.869369,2017-05-24 12:20:13.869369,,,,,True,3298,107072,2017-02-18,1
1234038,26,11025035026,12,210,29127,035,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.4336110000000,87.0786110000000,,2017-05-24 12:20:14.137016,2017-05-24 12:20:14.137016,,,,,True,3298,107073,2017-01-05,1
1234040,89,11025195089,12,210,29224,195,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.6900000000000,87.6950000000000,,2017-05-24 12:20:14.612283,2017-05-24 12:20:14.612283,,,,,True,3298,107075,2017-01-09,5
1234062,1,11025026001,12,210,29118,026,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.5500000000000,87.3913890000000,,2017-05-24 12:20:21.508405,2017-05-24 12:20:21.508405,,,,,True,3298,107097,2016-10-27,7
1234048,17,11025185017,12,210,29214,185,1,1,2.0,4,"---
- 1
","---
- 1
","---
- 1
",22.0850000000000,87.6469440000000,,2017-05-24 12:20:17.019973,2017-05-24 12:20:17.019973,,,,,True,3298,107083,2017-01-18,9
